transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg
599,2025-02-02 14:15:44.014401,Entertainment,Myntra,3114.7,Debit Card,2,2,2025,6,1,8.044209125077122,2666.7235731225296,1.1679875752374753
600,2025-02-02 15:34:13.285328,Healthcare,Uber,216.37,Cash,2,2,2025,6,1,5.381600970684774,2581.179936457506,0.0838260041246691
601,2025-02-02 16:52:42.556255,Bills,Airtel,2014.81,Credit Card,2,2,2025,6,1,7.608776378718077,2588.439496459481,0.7783879062098601
602,2025-02-02 18:11:11.827182,Travel,Zomato,2941.6,Credit Card,2,2,2025,6,1,7.987048823263847,2612.472435275081,1.1259831722168059
603,2025-02-02 19:29:41.098109,Entertainment,Zomato,3702.66,UPI,2,2,2025,6,1,8.21707679889628,2666.7235731225296,1.38846787020541
604,2025-02-02 20:48:10.369036,Healthcare,Uber,1614.95,Credit Card,2,2,2025,6,1,7.3876782980083116,2581.179936457506,0.6256634716510346
605,2025-02-02 22:06:39.639963,Education,Reliance,2445.32,Credit Card,2,2,2025,6,1,7.802340133528267,2582.3797758206565,0.9469250119196353
606,2025-02-02 23:25:08.910891,Shopping,Flipkart,4079.57,Cash,2,2,2025,6,1,8.313991963522602,2582.691050488599,1.579581111425704
607,2025-02-03 00:43:38.181818,Education,Airtel,4771.78,Credit Card,3,2,2025,0,0,8.470684223339367,2582.3797758206565,1.8478227117014856
608,2025-02-03 02:02:07.452745,Travel,Myntra,1190.06,Credit Card,3,2,2025,0,0,7.082598945920132,2612.472435275081,0.4555301651918453
609,2025-02-03 03:20:36.723672,Entertainment,Zomato,1302.56,Debit Card,3,2,2025,0,0,7.17285426223366,2666.7235731225296,0.48844957652464954
610,2025-02-03 04:39:05.994599,Travel,Airtel,4702.1,Debit Card,3,2,2025,0,0,8.455977144742596,2612.472435275081,1.799865880500627
611,2025-02-03 05:57:35.265526,Bills,Reliance,2009.76,Debit Card,3,2,2025,0,0,7.606268039040493,2588.439496459481,0.7764369237716353
612,2025-02-03 07:16:04.536453,Transport,Airtel,3605.82,Debit Card,3,2,2025,0,0,8.190581776691891,2469.707294213529,1.4600191724939868
613,2025-02-03 08:34:33.807380,Entertainment,Uber,3080.71,Debit Card,3,2,2025,0,0,8.0332399167092,2666.7235731225296,1.1552415972356385
614,2025-02-03 09:53:03.078307,Transport,Myntra,1463.66,Cash,3,2,2025,0,0,7.289378412604731,2469.707294213529,0.5926451298213856
615,2025-02-03 11:11:32.349234,Healthcare,Amazon,3285.13,Credit Card,3,2,2025,0,0,8.097465859591903,2581.179936457506,1.2727241342611
616,2025-02-03 12:30:01.620162,Shopping,Uber,3295.05,UPI,3,2,2025,0,0,8.100480060817214,2582.691050488599,1.2758204274478109
617,2025-02-03 13:48:30.891089,Food,Airtel,2982.59,Cash,3,2,2025,0,0,8.000882552419673,2555.6312885375496,1.1670658492003265
618,2025-02-03 15:07:00.162016,Travel,Amazon,543.32,UPI,3,2,2025,0,0,6.299537309207497,2612.472435275081,0.20797157231739022
619,2025-02-03 16:25:29.432943,Education,Zomato,4976.1,Debit Card,3,2,2025,0,0,8.51260267108186,2582.3797758206565,1.9269435296048358
620,2025-02-03 17:43:58.703870,Shopping,Amazon,2032.06,Credit Card,3,2,2025,0,0,7.617297326227769,2582.691050488599,0.7867994894765173
621,2025-02-03 19:02:27.974797,Entertainment,Reliance,3209.34,Debit Card,3,2,2025,0,0,8.074132129518155,2666.7235731225296,1.2034768178998425
622,2025-02-03 20:20:57.245724,Transport,Swiggy,4434.52,Cash,3,2,2025,0,0,8.397400137024988,2469.707294213529,1.7955650090154347
623,2025-02-03 21:39:26.516651,Education,Reliance,2145.28,UPI,3,2,2025,0,0,7.671491389982371,2582.3797758206565,0.8307376088082358
624,2025-02-03 22:57:55.787578,Transport,Uber,3880.93,Credit Card,3,2,2025,0,0,8.26408773162408,2469.707294213529,1.5714129399435046
625,2025-02-04 00:16:25.058505,Bills,Swiggy,4860.53,Cash,4,2,2025,1,0,8.489108482165568,2588.439496459481,1.8777838951415824
626,2025-02-04 01:34:54.329432,Transport,Uber,1826.73,Cash,4,2,2025,1,0,7.5108300386980185,2469.707294213529,0.7396544539022859
627,2025-02-04 02:53:23.600360,Bills,Local Store,2056.08,Credit Card,4,2,2025,1,0,7.629042780486393,2588.439496459481,0.794331875561452
628,2025-02-04 04:11:52.871287,Healthcare,Myntra,4532.6,Credit Card,4,2,2025,1,0,8.41927160485541,2581.179936457506,1.7560186083813614
629,2025-02-04 05:30:22.142214,Education,Netflix,840.23,Cash,4,2,2025,1,0,6.7348651065307115,2582.3797758206565,0.3253704229979042
630,2025-02-04 06:48:51.413141,Education,Zomato,191.54,UPI,4,2,2025,1,0,5.26030392434982,2582.3797758206565,0.0741718943872732
631,2025-02-04 08:07:20.684068,Food,Zomato,4549.0,UPI,4,2,2025,1,0,8.422882511944996,2555.6312885375496,1.7799907288672883
632,2025-02-04 09:25:49.954995,Entertainment,Local Store,4116.88,Cash,4,2,2025,1,0,8.323093746803748,2666.7235731225296,1.543797055492875
633,2025-02-04 10:44:19.225922,Bills,Airtel,4864.29,Cash,4,2,2025,1,0,8.489881602298825,2588.439496459481,1.8792365078084587
634,2025-02-04 12:02:48.496849,Food,Flipkart,338.28,Debit Card,4,2,2025,1,0,5.826825725166335,2555.6312885375496,0.13236651214799433
635,2025-02-04 13:21:17.767776,Transport,Uber,823.08,Debit Card,4,2,2025,1,0,6.714267612575438,2469.707294213529,0.33327026321234854
636,2025-02-04 14:39:47.038703,Transport,Netflix,571.3,UPI,4,2,2025,1,0,6.349663329415057,2469.707294213529,0.23132295933957175
637,2025-02-04 15:58:16.309630,Food,Netflix,3432.91,Debit Card,4,2,2025,1,0,8.14145483261077,2555.6312885375496,1.3432728012828759
638,2025-02-04 17:16:45.580558,Education,Reliance,3049.75,UPI,4,2,2025,1,0,8.023142741011949,2582.3797758206565,1.1809843108885165
639,2025-02-04 18:35:14.851485,Transport,Reliance,1828.71,Credit Card,4,2,2025,1,0,7.511912763332423,2469.707294213529,0.7404561683421464
640,2025-02-04 19:53:44.122412,Travel,Flipkart,334.25,Debit Card,4,2,2025,1,0,5.8148765221617875,2612.472435275081,0.127943933680129
641,2025-02-04 21:12:13.393339,Healthcare,Airtel,3216.33,UPI,4,2,2025,1,0,8.076307102021572,2581.179936457506,1.2460696577450523
642,2025-02-04 22:30:42.664266,Healthcare,Local Store,2872.1,UPI,4,2,2025,1,0,7.963146865195683,2581.179936457506,1.1127081686299491
643,2025-02-04 23:49:11.935193,Travel,Amazon,608.87,Cash,4,2,2025,1,0,6.413245819701083,2612.472435275081,0.23306274614755462
644,2025-02-05 01:07:41.206120,Food,Reliance,4549.1,UPI,5,2,2025,2,0,8.422904489725461,2555.6312885375496,1.780029858142489
645,2025-02-05 02:26:10.477047,Travel,Airtel,1034.8,Debit Card,5,2,2025,2,0,6.942929353989791,2612.472435275081,0.3960998730656618
646,2025-02-05 03:44:39.747974,Bills,Myntra,3730.37,Cash,5,2,2025,2,0,8.224530737427784,2588.439496459481,1.4411656154615453
647,2025-02-05 05:03:09.018901,Bills,Zomato,4431.13,Cash,5,2,2025,2,0,8.396635560126905,2588.439496459481,1.7118924379190583
648,2025-02-05 06:21:38.289828,Food,Zomato,2918.4,Debit Card,5,2,2025,2,0,7.979133394696477,2555.6312885375496,1.1419487674491744
649,2025-02-05 07:40:07.560756,Travel,Airtel,1271.9,Credit Card,5,2,2025,2,0,7.149053040876389,2612.472435275081,0.48685681151161125
650,2025-02-05 08:58:36.831683,Bills,Flipkart,1580.78,Debit Card,5,2,2025,2,0,7.366306074181891,2588.439496459481,0.6107077264746664
651,2025-02-05 10:17:06.102610,Education,Local Store,4434.45,Debit Card,5,2,2025,2,0,8.397384355210823,2582.3797758206565,1.7171951397391858
652,2025-02-05 11:35:35.373537,Travel,Netflix,1526.37,Cash,5,2,2025,2,0,7.331302581041018,2612.472435275081,0.5842626239381854
653,2025-02-05 12:54:04.644464,Education,Flipkart,3743.64,Debit Card,5,2,2025,2,0,8.228080763159817,2582.3797758206565,1.4496860744699356
654,2025-02-05 14:12:33.915391,Bills,Airtel,4951.32,Credit Card,5,2,2025,2,0,8.50761143263204,2588.439496459481,1.9128590823824603
655,2025-02-05 15:31:03.186318,Healthcare,Local Store,4999.09,Credit Card,5,2,2025,2,0,8.517211191254239,2581.179936457506,1.9367460320728014
656,2025-02-05 16:49:32.457245,Bills,Local Store,2690.72,Credit Card,5,2,2025,2,0,7.897935673467934,2588.439496459481,1.0395143497386825
657,2025-02-05 18:08:01.728172,Education,Uber,4141.45,Cash,5,2,2025,2,0,8.329042679221839,2582.3797758206565,1.603733904198458
658,2025-02-05 19:26:30.999099,Shopping,Swiggy,4951.74,Debit Card,5,2,2025,2,0,8.50769623777209,2582.691050488599,1.917279265386086
659,2025-02-05 20:45:00.270027,Entertainment,Zomato,1904.63,UPI,5,2,2025,2,0,7.552567941550163,2666.7235731225296,0.7142210085801372
660,2025-02-05 22:03:29.540954,Transport,Airtel,1299.43,Debit Card,5,2,2025,2,0,7.170450257988315,2469.707294213529,0.5261473710040605
661,2025-02-05 23:21:58.811881,Travel,Netflix,615.46,Credit Card,5,2,2025,2,0,6.423993438098797,2612.472435275081,0.2355852608011135
662,2025-02-06 00:40:28.082808,Shopping,Swiggy,747.45,Debit Card,6,2,2025,3,0,6.618004401361245,2582.691050488599,0.28940743797389
663,2025-02-06 01:58:57.353735,Bills,Myntra,4275.1,Cash,6,2,2025,3,0,8.360796658213856,2588.439496459481,1.651612875575252
664,2025-02-06 03:17:26.624662,Healthcare,Reliance,2964.18,Debit Card,6,2,2025,3,0,7.994693017852223,2581.179936457506,1.1483817761531712
665,2025-02-06 04:35:55.895589,Food,Uber,4374.86,Cash,6,2,2025,3,0,8.383858350902655,2555.6312885375496,1.7118510090332697
666,2025-02-06 05:54:25.166516,Bills,Reliance,3957.8,UPI,6,2,2025,3,0,8.283696228022537,2588.439496459481,1.5290293651497584
667,2025-02-06 07:12:54.437443,Healthcare,Swiggy,3385.04,UPI,6,2,2025,3,0,8.127416375972388,2581.179936457506,1.3114312381668896
668,2025-02-06 08:31:23.708370,Entertainment,Swiggy,3066.1,Cash,6,2,2025,3,0,8.02848776873433,2666.7235731225296,1.1497629641492353
669,2025-02-06 09:49:52.979297,Bills,Reliance,289.28,Debit Card,6,2,2025,3,0,5.670845974409936,2588.439496459481,0.11175845539201629
670,2025-02-06 11:08:22.250225,Education,Netflix,4367.76,Credit Card,6,2,2025,3,0,8.382234494963765,2582.3797758206565,1.6913701233630387
671,2025-02-06 12:26:51.521152,Food,Netflix,2118.32,Cash,6,2,2025,3,0,7.65885056149628,2555.6312885375496,0.8288832624256219
672,2025-02-06 13:45:20.792079,Healthcare,Amazon,2820.94,Debit Card,6,2,2025,3,0,7.945179870670075,2581.179936457506,1.0928877759183069
673,2025-02-06 15:03:50.063006,Healthcare,Myntra,158.67,Debit Card,6,2,2025,3,0,5.07310918535161,2581.179936457506,0.06147188646513493
674,2025-02-06 16:22:19.333933,Healthcare,Netflix,4683.56,Debit Card,6,2,2025,3,0,8.452027273506465,2581.179936457506,1.8145034888299452
675,2025-02-06 17:40:48.604860,Entertainment,Myntra,4518.57,Credit Card,6,2,2025,3,0,8.416172135557508,2666.7235731225296,1.6944275910491537
676,2025-02-06 18:59:17.875787,Bills,Myntra,2739.23,Credit Card,6,2,2025,3,0,7.915797137465056,2588.439496459481,1.0582553711403235
677,2025-02-06 20:17:47.146714,Entertainment,Swiggy,2907.69,Credit Card,6,2,2025,3,0,7.975458086986478,2666.7235731225296,1.090360481793513
678,2025-02-06 21:36:16.417641,Travel,Myntra,3539.84,Cash,6,2,2025,3,0,8.172119266115036,2612.472435275081,1.354976975911048
679,2025-02-06 22:54:45.688568,Transport,Uber,1360.24,Cash,6,2,2025,3,0,7.216151328031023,2469.707294213529,0.5507697220585666
680,2025-02-07 00:13:14.959495,Transport,Reliance,1148.48,Credit Card,7,2,2025,4,0,7.0470649451828,2469.707294213529,0.4650267676217598
681,2025-02-07 01:31:44.230423,Travel,Amazon,3386.41,Cash,7,2,2025,4,0,8.12782089656933,2612.472435275081,1.2962471696446538
682,2025-02-07 02:50:13.501350,Bills,Airtel,566.89,Credit Card,7,2,2025,4,0,6.3419277379944194,2588.439496459481,0.21900840285253081
683,2025-02-07 04:08:42.772277,Education,Flipkart,2297.61,Cash,7,2,2025,4,0,7.740059871399397,2582.3797758206565,0.889725834098062
684,2025-02-07 05:27:12.043204,Entertainment,Amazon,2489.16,Debit Card,7,2,2025,4,0,7.820102244422471,2666.7235731225296,0.9334150809959593
685,2025-02-07 06:45:41.314131,Food,Uber,1937.62,Credit Card,7,2,2025,4,0,7.569731658728699,2555.6312885375496,0.7581766621384557
686,2025-02-07 08:04:10.585058,Healthcare,Amazon,967.08,Cash,7,2,2025,4,0,6.875314728489797,2581.179936457506,0.3746658597258631
687,2025-02-07 09:22:39.855985,Healthcare,Myntra,1808.82,Debit Card,7,2,2025,4,0,7.500982671800827,2581.179936457506,0.7007725321476358
688,2025-02-07 10:41:09.126912,Bills,Swiggy,1720.91,Debit Card,7,2,2025,4,0,7.4511894188134615,2588.439496459481,0.6648445916367353
689,2025-02-07 11:59:38.397839,Education,Flipkart,2521.37,Cash,7,2,2025,4,0,7.8329542147253,2582.3797758206565,0.9763745919976978
690,2025-02-07 13:18:07.668766,Transport,Netflix,3389.67,Debit Card,7,2,2025,4,0,8.128782820964254,2469.707294213529,1.372498679475873
691,2025-02-07 14:36:36.939693,Transport,Swiggy,4842.76,UPI,7,2,2025,4,0,8.485446557615655,2469.707294213529,1.9608639498885079
692,2025-02-07 15:55:06.210621,Healthcare,Myntra,763.61,Credit Card,7,2,2025,4,0,6.639365899910765,2581.179936457506,0.2958375699479529
693,2025-02-07 17:13:35.481548,Bills,Myntra,4371.43,Credit Card,7,2,2025,4,0,8.383074197616525,2588.439496459481,1.688828348500836
694,2025-02-07 18:32:04.752475,Entertainment,Flipkart,1456.68,Debit Card,7,2,2025,4,0,7.284601409741623,2666.7235731225296,0.5462433432102373
695,2025-02-07 19:50:34.023402,Transport,Flipkart,2977.3,Cash,7,2,2025,4,0,7.9991079469209865,2469.707294213529,1.2055274756550096
696,2025-02-07 21:09:03.294329,Entertainment,Zomato,2756.35,UPI,7,2,2025,4,0,7.9220253525492605,2666.7235731225296,1.0336091928615325
697,2025-02-07 22:27:32.565256,Education,Local Store,2806.89,Cash,7,2,2025,4,0,7.940188590589215,2582.3797758206565,1.0869392744945874
698,2025-02-07 23:46:01.836183,Transport,Local Store,3630.63,Credit Card,7,2,2025,4,0,8.197436862285159,2469.707294213529,1.4700648973692096
699,2025-02-08 01:04:31.107110,Transport,Swiggy,1939.36,Debit Card,8,2,2025,5,1,7.570628801852255,2469.707294213529,0.7852590485293048
700,2025-02-08 02:23:00.378037,Shopping,Netflix,1629.54,UPI,8,2,2025,5,1,7.3966665272805,2582.691050488599,0.63094654689407
701,2025-02-08 03:41:29.648964,Transport,Amazon,4271.53,Debit Card,8,2,2025,5,1,8.359961436615182,2469.707294213529,1.729569333988729
702,2025-02-08 04:59:58.919891,Travel,Myntra,1139.47,UPI,8,2,2025,5,1,7.039195737125959,2612.472435275081,0.43616536757067037
703,2025-02-08 06:18:28.190819,Food,Myntra,942.22,Debit Card,8,2,2025,5,1,6.849299553408868,2555.6312885375496,0.3686838567934351
704,2025-02-08 07:36:57.461746,Travel,Zomato,127.26,Cash,8,2,2025,5,1,4.8540594537207165,2612.472435275081,0.04871247569224597
705,2025-02-08 08:55:26.732673,Bills,Swiggy,1092.36,Credit Card,8,2,2025,5,1,6.997010802656545,2588.439496459481,0.4220148863800571
706,2025-02-08 10:13:56.003600,Bills,Swiggy,2616.73,Debit Card,8,2,2025,5,1,7.8700628089894025,2588.439496459481,1.010929559520018
707,2025-02-08 11:32:25.274527,Entertainment,Reliance,2715.62,Debit Card,8,2,2025,5,1,7.9071437395051465,2666.7235731225296,1.0183357687951948
708,2025-02-08 12:50:54.545454,Travel,Flipkart,1309.38,UPI,8,2,2025,5,1,7.178072450467069,2612.472435275081,0.5012033743667533
709,2025-02-08 14:09:23.816381,Travel,Netflix,407.76,Cash,8,2,2025,5,1,6.013128186744009,2612.472435275081,0.15608202961079848
710,2025-02-08 15:27:53.087308,Travel,Flipkart,3735.97,Cash,8,2,2025,5,1,8.22603040162345,2612.472435275081,1.4300514522391965
711,2025-02-08 16:46:22.358235,Education,Netflix,3801.98,UPI,8,2,2025,5,1,8.243540248908383,2582.3797758206565,1.4722776392530281
712,2025-02-08 18:04:51.629162,Transport,Uber,4989.29,Cash,8,2,2025,5,1,8.515249303289346,2469.707294213529,2.0201948675010186
713,2025-02-08 19:23:20.900090,Food,Airtel,4505.15,Credit Card,8,2,2025,5,1,8.413198409386194,2555.6312885375496,1.7628325416919022
714,2025-02-08 20:41:50.171017,Entertainment,Local Store,4634.01,Debit Card,8,2,2025,5,1,8.441393635494931,2666.7235731225296,1.7377166672636897
715,2025-02-08 22:00:19.441944,Travel,Local Store,4001.11,UPI,8,2,2025,5,1,8.29457700102281,2612.472435275081,1.5315415182854177
716,2025-02-08 23:18:48.712871,Travel,Netflix,3096.74,Cash,8,2,2025,5,1,8.038428092341928,2612.472435275081,1.1853675308439868
717,2025-02-09 00:37:17.983798,Shopping,Local Store,686.3,Credit Card,9,2,2025,6,1,6.532770878127559,2582.691050488599,0.26573058355940954
718,2025-02-09 01:55:47.254725,Entertainment,Flipkart,3130.45,Credit Card,9,2,2025,6,1,8.049251435048918,2666.7235731225296,1.173893699201257
719,2025-02-09 03:14:16.525652,Travel,Myntra,326.98,Cash,9,2,2025,6,1,5.792952630915299,2612.472435275081,0.12516112919888878
720,2025-02-09 04:32:45.796579,Entertainment,Flipkart,4432.23,Cash,9,2,2025,6,1,8.396883716999417,2666.7235731225296,1.6620507819677002
721,2025-02-09 05:51:15.067506,Transport,Netflix,2435.02,UPI,9,2,2025,6,1,7.7981208389767085,2469.707294213529,0.9859548966410713
722,2025-02-09 07:09:44.338433,Shopping,Swiggy,3502.49,Cash,9,2,2025,6,1,8.161514893517946,2582.691050488599,1.356139751728102
723,2025-02-09 08:28:13.609360,Entertainment,Flipkart,308.61,UPI,9,2,2025,6,1,5.735313440935549,2666.7235731225296,0.11572628041032437
724,2025-02-09 09:46:42.880288,Food,Local Store,2694.53,Debit Card,9,2,2025,6,1,7.899350124490335,2555.6312885375496,1.0543500590579853
725,2025-02-09 11:05:12.151215,Food,Zomato,1541.25,Credit Card,9,2,2025,6,1,7.340997668089748,2555.6312885375496,0.603079954026535
726,2025-02-09 12:23:41.422142,Bills,Reliance,1460.59,UPI,9,2,2025,6,1,7.287280163223205,2588.439496459481,0.5642743444449152
727,2025-02-09 13:42:10.693069,Shopping,Myntra,1978.8,Credit Card,9,2,2025,6,1,7.590751108485707,2582.691050488599,0.7661775881500213
728,2025-02-09 15:00:39.963996,Shopping,Local Store,53.17,Debit Card,9,2,2025,6,1,3.9921272496698075,2582.691050488599,0.02058705395286873
729,2025-02-09 16:19:09.234923,Bills,Zomato,2359.97,Cash,9,2,2025,6,1,7.76682783052448,2588.439496459481,0.9117346583638574
730,2025-02-09 17:37:38.505850,Entertainment,Netflix,2458.51,UPI,9,2,2025,6,1,7.807717422094175,2666.7235731225296,0.9219215762664418
731,2025-02-09 18:56:07.776777,Shopping,Uber,4322.5,Cash,9,2,2025,6,1,8.371820538400485,2582.691050488599,1.6736419167063208
732,2025-02-09 20:14:37.047704,Food,Zomato,2270.2,Credit Card,9,2,2025,6,1,7.728063605158761,2555.6312885375496,0.8883128056000258
733,2025-02-09 21:33:06.318631,Food,Airtel,1849.6,UPI,9,2,2025,6,1,7.523265189814929,2555.6312885375496,0.7237350741070425
734,2025-02-09 22:51:35.589558,Travel,Uber,4974.0,Debit Card,9,2,2025,6,1,8.512180649592693,2612.472435275081,1.903943533657327
735,2025-02-10 00:10:04.860486,Transport,Amazon,2877.51,Debit Card,10,2,2025,0,0,7.965028078141444,2469.707294213529,1.1651218776986019
736,2025-02-10 01:28:34.131413,Shopping,Myntra,2389.44,Cash,10,2,2025,0,0,7.779232728399564,2582.691050488599,0.9251745382197226
737,2025-02-10 02:47:03.402340,Entertainment,Local Store,2504.88,Debit Card,10,2,2025,0,0,7.826395249233669,2666.7235731225296,0.9393099551998099
738,2025-02-10 04:05:32.673267,Bills,Amazon,4055.45,Debit Card,10,2,2025,0,0,8.308063485862446,2588.439496459481,1.5667547978413732
739,2025-02-10 05:24:01.944194,Bills,Flipkart,1736.35,Cash,10,2,2025,0,0,7.460116242776966,2588.439496459481,0.6708095755666741
740,2025-02-10 06:42:31.215121,Entertainment,Netflix,1976.34,Cash,10,2,2025,0,0,7.5895077861281965,2666.7235731225296,0.7411116847352336
741,2025-02-10 08:01:00.486048,Education,Myntra,3791.57,UPI,10,2,2025,0,0,8.240799168534222,2582.3797758206565,1.4682464738537824
742,2025-02-10 09:19:29.756975,Healthcare,Swiggy,411.27,UPI,10,2,2025,0,0,6.021678474513991,2581.179936457506,0.1593341069295774
743,2025-02-10 10:37:59.027902,Transport,Uber,4332.59,Cash,10,2,2025,0,0,8.374151576790721,2469.707294213529,1.7542929116139248
744,2025-02-10 11:56:28.298829,Bills,Swiggy,2179.5,Credit Card,10,2,2025,0,0,7.687309487282821,2588.439496459481,0.842013113685355
745,2025-02-10 13:14:57.569756,Shopping,Amazon,2927.4,Credit Card,10,2,2025,0,0,7.982211477772488,2582.691050488599,1.1334689061807017
746,2025-02-10 14:33:26.840684,Transport,Zomato,3799.51,UPI,10,2,2025,0,0,8.242890547235366,2469.707294213529,1.5384454704013588
747,2025-02-10 15:51:56.111611,Shopping,Zomato,1366.96,UPI,10,2,2025,0,0,7.221075857988923,2582.691050488599,0.5292773983715147
748,2025-02-10 17:10:25.382538,Education,Netflix,4457.06,Cash,10,2,2025,0,0,8.402468972805446,2582.3797758206565,1.7259506296216975
749,2025-02-10 18:28:54.653465,Food,Amazon,4897.16,Credit Card,10,2,2025,0,0,8.496614903373025,2555.6312885375496,1.9162232134050845
750,2025-02-10 19:47:23.924392,Transport,Reliance,2496.66,Cash,10,2,2025,0,0,7.823109572534758,2469.707294213529,1.0109133199102665
751,2025-02-10 21:05:53.195319,Travel,Myntra,4687.84,UPI,10,2,2025,0,0,8.452940496093243,2612.472435275081,1.7944074497024858
752,2025-02-10 22:24:22.466246,Bills,Uber,55.59,Debit Card,10,2,2025,0,0,4.035832291154432,2588.439496459481,0.02147626014671663
753,2025-02-10 23:42:51.737173,Transport,Zomato,4476.48,Debit Card,10,2,2025,0,0,8.406815667146555,2469.707294213529,1.8125548766399546
754,2025-02-11 01:01:21.008100,Transport,Zomato,1589.67,Debit Card,11,2,2025,1,0,7.371910590104919,2469.707294213529,0.643667370511705
755,2025-02-11 02:19:50.279027,Transport,Swiggy,1591.9,Cash,11,2,2025,1,0,7.373311533300592,2469.707294213529,0.6445703115222551
756,2025-02-11 03:38:19.549954,Healthcare,Swiggy,1179.04,Credit Card,11,2,2025,1,0,7.073303615190261,2581.179936457506,0.45678334289943084
757,2025-02-11 04:56:48.820882,Transport,Local Store,1619.22,UPI,11,2,2025,1,0,7.390317221475245,2469.707294213529,0.6556323511672001
758,2025-02-11 06:15:18.091809,Shopping,Flipkart,1106.75,Credit Card,11,2,2025,1,0,7.010086210079599,2582.691050488599,0.42852589735447555
759,2025-02-11 07:33:47.362736,Food,Reliance,4534.05,Credit Card,11,2,2025,1,0,8.419591387846783,2555.6312885375496,1.774140902224825
760,2025-02-11 08:52:16.633663,Education,Swiggy,4500.17,UPI,11,2,2025,1,0,8.412092641964268,2582.3797758206565,1.7426445335949425
761,2025-02-11 10:10:45.904590,Entertainment,Swiggy,555.95,Credit Card,11,2,2025,1,0,6.322475469291199,2666.7235731225296,0.20847680112154446
762,2025-02-11 11:29:15.175517,Transport,Myntra,757.15,Debit Card,11,2,2025,1,0,6.6308812552469485,2469.707294213529,0.3065747919901221
763,2025-02-11 12:47:44.446444,Bills,Local Store,4316.99,UPI,11,2,2025,1,0,8.370545295185087,2588.439496459481,1.667796371483616
764,2025-02-11 14:06:13.717371,Transport,Swiggy,2024.74,Debit Card,11,2,2025,1,0,7.613690344885358,2469.707294213529,0.819829946951172
765,2025-02-11 15:24:42.988298,Bills,Uber,887.89,Cash,11,2,2025,1,0,6.789973493324973,2588.439496459481,0.34302134595553563
766,2025-02-11 16:43:12.259225,Shopping,Myntra,2577.81,Debit Card,11,2,2025,1,0,7.855083331201554,2582.691050488599,0.9981100912214507
767,2025-02-11 18:01:41.530153,Bills,Flipkart,2112.51,Cash,11,2,2025,1,0,7.6561053514837045,2588.439496459481,0.8161326555592795
768,2025-02-11 19:20:10.801080,Travel,Amazon,1134.85,Cash,11,2,2025,1,0,7.03513654830923,2612.472435275081,0.43439692785907064
769,2025-02-11 20:38:40.072007,Entertainment,Myntra,3617.72,UPI,11,2,2025,1,0,8.193875651131501,2666.7235731225296,1.356616049920737
770,2025-02-11 21:57:09.342934,Food,Amazon,3174.88,Debit Card,11,2,2025,1,0,8.063340038277902,2555.6312885375496,1.2423075324832218
771,2025-02-11 23:15:38.613861,Bills,Zomato,543.32,Debit Card,11,2,2025,1,0,6.299537309207497,2588.439496459481,0.20990253036362796
772,2025-02-12 00:34:07.884788,Bills,Local Store,4630.66,Debit Card,12,2,2025,2,0,8.44067061414078,2588.439496459481,1.7889774925525241
773,2025-02-12 01:52:37.155715,Food,Flipkart,2814.43,UPI,12,2,2025,2,0,7.942870282016571,2555.6312885375496,1.1012660600232935
774,2025-02-12 03:11:06.426642,Entertainment,Local Store,1288.51,Cash,12,2,2025,2,0,7.162017580235107,2666.7235731225296,0.4831809389569588
775,2025-02-12 04:29:35.697569,Transport,Flipkart,1071.14,Cash,12,2,2025,2,0,6.977411930118625,2469.707294213529,0.4337113157132661
776,2025-02-12 05:48:04.968496,Bills,Local Store,722.94,Cash,12,2,2025,2,0,6.5847085160233885,2588.439496459481,0.2792956918594589
777,2025-02-12 07:06:34.239423,Food,Myntra,2151.96,UPI,12,2,2025,2,0,7.674598918464419,2555.6312885375496,0.8420463506030446
778,2025-02-12 08:25:03.510351,Travel,Local Store,720.93,UPI,12,2,2025,2,0,6.581928181284002,2612.472435275081,0.27595697863280594
779,2025-02-12 09:43:32.781278,Travel,Airtel,2108.29,Credit Card,12,2,2025,2,0,7.654106676952681,2612.472435275081,0.8070094717680751
780,2025-02-12 11:02:02.052205,Shopping,Flipkart,786.41,Debit Card,12,2,2025,2,0,6.668749078454392,2582.691050488599,0.3044924788240642
781,2025-02-12 12:20:31.323132,Food,Amazon,3301.2,Cash,12,2,2025,2,0,8.102344191997732,2555.6312885375496,1.2917356329163974
782,2025-02-12 13:39:00.594059,Shopping,Flipkart,3936.95,Credit Card,12,2,2025,2,0,8.27841556231806,2582.691050488599,1.524359640017802
783,2025-02-12 14:57:29.864986,Travel,Zomato,2770.14,Credit Card,12,2,2025,2,0,7.927014066863516,2612.472435275081,1.0603518577252729
784,2025-02-12 16:15:59.135913,Entertainment,Uber,3416.28,Debit Card,12,2,2025,2,0,8.136600191983181,2666.7235731225296,1.281077661903966
785,2025-02-12 17:34:28.406840,Transport,Airtel,4694.97,UPI,12,2,2025,2,0,8.454459973071854,2469.707294213529,1.9010228503597222
786,2025-02-12 18:52:57.677767,Food,Netflix,3209.94,Credit Card,12,2,2025,2,0,8.07431900814726,2555.6312885375496,1.2560262563684905
787,2025-02-12 20:11:26.948694,Education,Flipkart,1852.58,UPI,12,2,2025,2,0,7.524874183245541,2582.3797758206565,0.7173925451810306
