transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly,amount_difference,amount_difference_percent,reason,severity
8669,2026-04-18 10:52:40.396039,Bills,Amazon,83.76,Credit Card,18,4,2026,5,1,4.4398237334000985,2588.439496459481,0.0323592651536064,0,1,1,-1,-0.0187447908297594,1,-2504.6794964594806,-96.76407348463934,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
728,2025-02-09 15:00:39.963996,Shopping,Local Store,53.17,Debit Card,9,2,2025,6,1,3.992127249669808,2582.691050488599,0.0205870539528687,5,3,2,-1,-0.018596717906816,1,-2529.521050488599,-97.94129460471312,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
1652,2025-03-31 23:43:26.300630,Healthcare,Amazon,93.67,UPI,31,3,2025,0,0,4.5503971601408,2581.179936457506,0.0362896048729387,4,1,3,-1,-0.0185035406852354,1,-2487.509936457506,-96.37103951270612,Amount is significantly lower than the category average,Medium
4111,2025-08-13 00:25:03.510351,Transport,Swiggy,52.09,UPI,13,8,2025,2,0,3.97198858659558,2469.707294213529,0.0210915682688575,6,7,3,-1,-0.0183133830197602,1,-2417.617294213529,-97.89084317311423,Amount is significantly lower than the category average,Medium
4857,2025-09-22 16:16:59.621962,Bills,Airtel,189.51,Debit Card,22,9,2025,0,0,5.249704686627344,2588.439496459481,0.0732139964095029,0,0,2,-1,-0.0182960150073574,1,-2398.929496459481,-92.67860035904971,Amount is significantly lower than the category average,Medium
8429,2026-04-05 08:55:35.373537,Transport,Flipkart,114.71,Cash,5,4,2026,6,1,4.751087060888247,2469.707294213529,0.0464467996951553,6,2,0,-1,-0.0182739272852735,1,-2354.997294213529,-95.35532003048446,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4955,2025-09-28 00:28:48.172817,Shopping,Flipkart,226.33,UPI,28,9,2025,6,1,5.426402706311255,2582.691050488599,0.0876334008116001,5,2,3,-1,-0.0181880817716172,1,-2356.361050488599,-91.23665991883999,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6917,2026-01-12 23:01:57.731773,Education,Amazon,81.57,Debit Card,12,1,2026,0,0,4.413646418429337,2582.3797758206565,0.0315871432868846,1,1,2,-1,-0.0180069856921455,1,-2500.8097758206563,-96.84128567131154,Amount is significantly lower than the category average,Medium
2387,2025-05-11 01:12:00.432043,Transport,Airtel,159.72,UPI,11,5,2025,6,1,5.079663720506679,2469.707294213529,0.0646716314820871,6,0,3,-1,-0.0174949619473955,1,-2309.9872942135294,-93.53283685179129,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6738,2026-01-03 04:52:38.235823,Bills,Swiggy,227.43,Debit Card,3,1,2026,5,1,5.431229817667778,2588.439496459481,0.087863749688213,0,7,2,-1,-0.017449619397116,1,-2361.009496459481,-91.21362503117871,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
328,2025-01-18 19:45:31.593159,Education,Uber,159.54,UPI,18,1,2025,5,1,5.078543132703431,2582.3797758206565,0.061780223611494,1,8,3,-1,-0.0174158507146537,1,-2422.8397758206565,-93.8219776388506,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9438,2026-05-30 08:49:49.738973,Bills,Zomato,360.72,Debit Card,30,5,2026,5,1,5.89087043187228,2588.439496459481,0.1393580960626663,0,9,2,-1,-0.0173108797078249,1,-2227.719496459481,-86.06419039373337,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6620,2025-12-27 18:31:04.266426,Entertainment,Netflix,300.17,Cash,27,12,2025,5,1,5.707674889371545,2666.7235731225296,0.1125613479497329,2,5,0,-1,-0.0165163771127592,1,-2366.5535731225295,-88.74386520502671,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8923,2026-05-02 07:08:35.211521,Education,Amazon,177.24,UPI,2,5,2026,5,1,5.183130956738919,2582.3797758206565,0.0686343665093469,1,1,3,-1,-0.0165163707941214,1,-2405.1397758206567,-93.13656334906531,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7141,2026-01-25 04:03:14.419441,Education,Netflix,160.53,Debit Card,25,1,2026,6,1,5.084690883925667,2582.3797758206565,0.0621635909261197,1,5,2,-1,-0.0163671320327959,1,-2421.8497758206563,-93.78364090738802,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6117,2025-11-30 08:31:40.990099,Bills,Airtel,1995.08,Cash,30,11,2025,6,1,7.598940536228541,2588.439496459481,0.7707655530403204,0,0,0,-1,-0.0160436129826128,1,-593.3594964594809,-22.92344469596797,Transaction occurred on a weekend,Medium
3599,2025-07-16 02:39:16.795679,Travel,Swiggy,62.64,Debit Card,16,7,2025,2,0,4.153242203469586,2612.472435275081,0.0239772864793516,7,7,2,-1,-0.015788856156317,1,-2549.832435275081,-97.60227135206485,Amount is significantly lower than the category average,Medium
6385,2025-12-14 23:06:25.598559,Travel,Airtel,4761.96,Credit Card,14,12,2025,6,1,8.468624602697153,2612.472435275081,1.822779040919752,7,0,1,-1,-0.0156417608142289,1,2149.487564724919,82.27790409197517,Amount is higher than the category average; Transaction occurred on a weekend,Medium
6506,2025-12-21 13:23:27.380738,Bills,Airtel,4272.1,UPI,21,12,2025,6,1,8.36009483813171,2588.439496459481,1.6504538761069996,0,0,3,-1,-0.0155922317428331,1,1683.6605035405196,65.04538761069996,Amount is higher than the category average; Transaction occurred on a weekend,Medium
3344,2025-07-02 05:04:52.709270,Transport,Netflix,50.87,Debit Card,2,7,2025,2,0,3.9487405883633087,2469.707294213529,0.0205975826038929,6,5,2,-1,-0.0155752141414453,1,-2418.8372942135293,-97.94024173961071,Amount is significantly lower than the category average,Medium
6514,2025-12-21 23:51:21.548154,Food,Netflix,209.85,Debit Card,21,12,2025,6,1,5.351146980192569,2555.6312885375496,0.0821127840080897,3,5,2,-1,-0.0155433769831169,1,-2345.7812885375497,-91.78872159919102,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4190,2025-08-17 07:45:35.913591,Entertainment,Zomato,229.55,UPI,17,8,2025,6,1,5.440467758652715,2666.7235731225296,0.0860794130721297,2,9,3,-1,-0.0155298144098181,1,-2437.1735731225294,-91.39205869278702,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2770,2025-05-31 22:12:51.197119,Bills,Swiggy,289.68,Cash,31,5,2025,5,1,5.672223005748435,2588.439496459481,0.1119129886544499,0,7,0,-1,-0.0154202044172216,1,-2298.759496459481,-88.80870113455501,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6494,2025-12-20 21:41:36.129612,Transport,Netflix,252.33,Cash,20,12,2025,5,1,5.534692986630964,2469.707294213529,0.1021700023282936,6,5,0,-1,-0.0150668396451503,1,-2217.3772942135292,-89.78299976717065,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
600,2025-02-02 15:34:13.285328,Healthcare,Uber,216.37,Cash,2,2,2025,6,1,5.381600970684774,2581.179936457506,0.0838260041246691,4,8,0,-1,-0.0150606659644638,1,-2364.809936457506,-91.6173995875331,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9053,2026-05-09 09:12:00.432043,Travel,Zomato,206.56,UPI,9,5,2026,5,1,5.3354204544995385,2612.472435275081,0.0790668629497904,7,9,3,-1,-0.0148871639553578,1,-2405.912435275081,-92.09331370502096,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
3604,2025-07-16 09:11:43.150315,Travel,Netflix,57.1,Cash,16,7,2025,2,0,4.062165663857866,2612.472435275081,0.0218566899420654,7,5,0,-1,-0.014676185341968,1,-2555.372435275081,-97.81433100579346,Amount is significantly lower than the category average,Medium
4975,2025-09-29 02:38:33.591359,Travel,Myntra,195.12,Cash,29,9,2025,0,0,5.278726716783033,2612.472435275081,0.0746878693782102,7,4,0,-1,-0.0145234992239794,1,-2417.352435275081,-92.53121306217899,Amount is significantly lower than the category average,Medium
9332,2026-05-24 14:10:07.020702,Education,Flipkart,117.17,UPI,24,5,2026,6,1,4.772124265650924,2582.3797758206565,0.0453728770249389,1,2,3,-1,-0.0144369276882591,1,-2465.2097758206564,-95.4627122975061,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5789,2025-11-12 11:27:40.126012,Shopping,Swiggy,44868.81,Credit Card,12,11,2025,2,0,10.711520464505972,2582.691050488599,17.37289095864239,5,7,1,-1,-0.0142375111117484,1,42286.1189495114,1637.289095864239,Amount is significantly higher than the category average; Transaction amount is unusually high,High
6683,2025-12-31 04:55:48.334833,Bills,Airtel,562.49,Debit Card,31,12,2025,2,0,6.334149587093439,2588.439496459481,0.2173085369657606,0,0,2,-1,-0.0141526420031233,1,-2025.9494964594808,-78.26914630342394,Amount is significantly lower than the category average,Medium
8517,2026-04-10 04:02:31.215121,Healthcare,Uber,32096.84,UPI,10,4,2026,4,0,10.376544017134426,2581.179936457506,12.434948663071792,4,8,3,-1,-0.0141388539505742,1,29515.660063542495,1143.4948663071793,Amount is significantly higher than the category average; Transaction amount is unusually high,High
6371,2025-12-14 04:47:35.805580,Education,Uber,364.44,Credit Card,14,12,2025,6,1,5.901102107027591,2582.3797758206565,0.141125640547655,1,8,1,-1,-0.0141062183992209,1,-2217.9397758206565,-85.88743594523449,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2887,2025-06-07 07:15:55.895589,Travel,Amazon,254.85,Cash,7,6,2025,5,1,5.544591335251101,2612.472435275081,0.097551268506749,7,1,0,-1,-0.0141056311079916,1,-2357.622435275081,-90.2448731493251,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2526,2025-05-18 15:01:49.090909,Travel,Reliance,85.51,Debit Card,18,5,2025,6,1,4.460260014192283,2612.472435275081,0.0327314458309284,7,6,2,-1,-0.0138991602882521,1,-2526.9624352750807,-96.72685541690716,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5602,2025-11-02 06:50:26.462646,Bills,Zomato,3642.56,UPI,2,11,2025,6,1,8.20071650465692,2588.439496459481,1.407241701025798,0,9,3,-1,-0.013829482504917,1,1054.1205035405192,40.724170102579805,Transaction occurred on a weekend,Medium
5458,2025-10-25 10:28:11.449144,Transport,Zomato,192.26,Credit Card,25,10,2025,5,1,5.264036432571163,2469.707294213529,0.0778472819230283,6,9,1,-1,-0.0138107507379667,1,-2277.447294213529,-92.21527180769716,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6067,2025-11-27 15:07:17.443744,Travel,Flipkart,124.36,Cash,27,11,2025,3,0,4.831189598047765,2612.472435275081,0.0476024161330167,7,2,0,-1,-0.0137306253878703,1,-2488.1124352750808,-95.23975838669833,Amount is significantly lower than the category average,Medium
6651,2025-12-29 11:04:11.665166,Bills,Swiggy,561.54,Debit Card,29,12,2025,0,0,6.3324622426614114,2588.439496459481,0.2169415204674807,0,7,2,-1,-0.0134574052964439,1,-2026.8994964594808,-78.30584795325193,Amount is significantly lower than the category average,Medium
8330,2026-03-30 23:25:17.551755,Bills,Swiggy,113.54,Credit Card,30,3,2026,0,0,4.740924106965712,2588.439496459481,0.0438642665417918,0,7,1,-1,-0.0134114381029882,1,-2474.899496459481,-95.61357334582083,Amount is significantly lower than the category average,Medium
3277,2025-06-28 13:26:11.557155,Bills,Reliance,8657.26,UPI,28,6,2025,5,1,9.066269057581064,2588.439496459481,3.3445865788408704,0,6,3,-1,-0.0131645231430084,1,6068.820503540519,234.45865788408705,Amount is significantly higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,High
5727,2025-11-09 02:21:25.328532,Bills,Myntra,4953.84,UPI,9,11,2025,6,1,8.508120155627195,2588.439496459481,1.9138326419357925,0,4,3,-1,-0.0129943438211483,1,2365.4005035405194,91.38326419357924,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
7319,2026-02-03 20:54:04.644464,Food,Flipkart,31871.92,Credit Card,3,2,2026,1,0,10.369512025429572,2555.6312885375496,12.47125128845898,3,2,1,-1,-0.0128666270720815,1,29316.28871146245,1147.125128845898,Amount is significantly higher than the category average; Transaction amount is unusually high,High
7775,2026-02-28 17:24:32.187218,Transport,Myntra,113.23,Cash,28,2,2026,5,1,4.738213959745856,2469.707294213529,0.0458475383966737,6,4,0,-1,-0.0127847693015585,1,-2356.477294213529,-95.41524616033263,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
987,2025-02-23 17:49:01.134113,Entertainment,Zomato,163.37,Debit Card,23,2,2025,6,1,5.102119984218434,2666.7235731225296,0.0612624426643164,2,9,2,-1,-0.0126520626877386,1,-2503.3535731225297,-93.87375573356836,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4433,2025-08-30 13:38:08.748874,Education,Flipkart,241.38,Credit Card,30,8,2025,5,1,5.490506742540341,2582.3797758206565,0.0934719216205492,1,2,1,-1,-0.0123392673472578,1,-2340.9997758206564,-90.65280783794508,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4225,2025-08-19 05:32:40.396039,Travel,Netflix,56.22,Credit Card,19,8,2025,1,0,4.0469034876219645,2612.472435275081,0.021519844282713,7,5,1,-1,-0.0122864083649719,1,-2556.252435275081,-97.8480155717287,Amount is significantly lower than the category average,Medium
7813,2026-03-02 19:07:04.482448,Travel,Zomato,298.9,UPI,2,3,2026,0,0,5.703449085754963,2612.472435275081,0.1144126904322828,7,9,3,-1,-0.0121490098099955,1,-2313.572435275081,-88.55873095677171,Amount is significantly lower than the category average,Medium
6640,2025-12-28 20:40:49.684968,Travel,Uber,1071.18,Cash,28,12,2025,6,1,6.977449237983127,2612.472435275081,0.4100253788466135,7,8,0,-1,-0.0119220672158911,1,-1541.2924352750808,-58.99746211533865,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2721,2025-05-29 06:06:56.921692,Healthcare,Uber,66.7,UPI,29,5,2025,3,0,4.215086179918229,2581.179936457506,0.0258408951107613,4,8,3,-1,-0.0118085673977416,1,-2514.479936457506,-97.41591048892387,Amount is significantly lower than the category average,Medium
6230,2025-12-06 12:20:48.604860,Bills,Zomato,2280.24,UPI,6,12,2025,5,1,7.73247443375955,2588.439496459481,0.8809323158292699,0,9,3,-1,-0.0117810077098916,1,-308.199496459481,-11.906768417073007,Transaction occurred on a weekend,Medium
6741,2026-01-03 08:48:06.048604,Bills,Zomato,690.84,UPI,3,1,2026,5,1,6.539354715010789,2588.439496459481,0.2668943975491584,0,9,3,-1,-0.0117324874116462,1,-1897.5994964594806,-73.31056024508416,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8323,2026-03-30 14:15:52.655265,Healthcare,Airtel,100.36,Credit Card,30,3,2026,0,0,4.618678536012884,2581.179936457506,0.0388814427783509,4,0,1,-1,-0.0117106834580844,1,-2480.8199364575057,-96.1118557221649,Amount is significantly lower than the category average,Medium
2275,2025-05-04 22:41:22.088208,Travel,Uber,4991.08,UPI,4,5,2025,6,1,8.51560793556188,2612.472435275081,1.9104814016820288,7,8,3,-1,-0.0116669334413859,1,2378.607564724919,91.04814016820288,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
6850,2026-01-09 07:23:16.579657,Travel,Airtel,197.56,Cash,9,1,2026,4,0,5.291091321456297,2612.472435275081,0.0756218505245962,7,0,0,-1,-0.0115650860460403,1,-2414.912435275081,-92.43781494754039,Amount is significantly lower than the category average,Medium
4915,2025-09-25 20:09:17.335733,Education,Reliance,88.65,Cash,25,9,2025,3,0,4.495913200051142,2582.3797758206565,0.0343288004460257,1,6,0,-1,-0.0114510229638069,1,-2493.7297758206564,-96.56711995539742,Amount is significantly lower than the category average,Medium
5999,2025-11-23 22:10:07.020702,Travel,Reliance,294.92,Debit Card,23,11,2025,6,1,5.690089147524199,2612.472435275081,0.1128892293820303,7,6,2,-1,-0.0111823791925811,1,-2317.552435275081,-88.71107706179696,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6661,2025-12-30 00:09:04.374437,Travel,Airtel,857.5,Cash,30,12,2025,1,0,6.75518668033753,2612.472435275081,0.3282331282893361,7,0,0,-1,-0.0111210724033233,1,-1754.972435275081,-67.17668717106639,Amount is significantly lower than the category average,Medium
6498,2025-12-21 02:55:33.213321,Food,Uber,4891.43,Cash,21,12,2025,6,1,8.495444391554182,2555.6312885375496,1.9139811059361005,3,8,0,-1,-0.0108217590342529,1,2335.7987114624507,91.39811059361003,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
6807,2026-01-06 23:08:17.929792,Shopping,Uber,69.61,Debit Card,6,1,2026,1,0,4.257171777528256,2582.691050488599,0.0269525075354371,5,8,2,-1,-0.0108177626195996,1,-2513.081050488599,-97.30474924645628,Amount is significantly lower than the category average,Medium
6102,2025-11-29 12:54:21.926192,Transport,Airtel,514.9,Credit Card,29,11,2025,5,1,6.245912948250604,2469.707294213529,0.2084862449920278,6,0,1,-1,-0.0106825830688589,1,-1954.807294213529,-79.15137550079722,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2142,2025-04-27 16:42:29.054905,Transport,Airtel,4967.43,UPI,27,4,2025,6,1,8.510859173812987,2469.707294213529,2.011343616159932,6,0,3,-1,-0.0104241777000594,1,2497.722705786471,101.13436161599319,Amount is significantly higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
5492,2025-10-27 06:56:46.660666,Shopping,Reliance,188.69,Cash,27,10,2025,0,0,5.245391160738632,2582.691050488599,0.0730594547746247,5,6,0,-1,-0.0102809349688588,1,-2394.001050488599,-92.69405452253751,Amount is significantly lower than the category average,Medium
265,2025-01-15 09:20:47.524752,Shopping,Zomato,79.1,Cash,15,1,2025,2,0,4.383275854074314,2582.691050488599,0.0306269694879051,5,9,0,-1,-0.0102363888052017,1,-2503.591050488599,-96.93730305120948,Amount is significantly lower than the category average,Medium
4201,2025-08-17 22:08:57.893789,Travel,Airtel,394.76,Cash,17,8,2025,6,1,5.980807966919453,2612.472435275081,0.1511059005521846,7,0,0,-1,-0.0101899094445574,1,-2217.7124352750807,-84.88940994478152,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
1644,2025-03-31 13:15:32.133213,Transport,Netflix,134.88,Cash,31,3,2025,0,0,4.911772143292383,2469.707294213529,0.0546137594183816,6,5,0,-1,-0.0099569288654952,1,-2334.827294213529,-94.53862405816183,Amount is significantly lower than the category average,Medium
843,2025-02-15 21:26:46.120612,Food,Reliance,93.97,Cash,15,2,2025,5,1,4.553561052254861,2555.6312885375496,0.0367697799058384,3,6,0,-1,-0.0098233216872881,1,-2461.66128853755,-96.32302200941616,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7760,2026-02-27 21:47:13.123312,Travel,Local Store,56.76,Credit Card,27,2,2026,4,0,4.05629649458457,2612.472435275081,0.0217265450282247,7,3,1,-1,-0.0098225549617084,1,-2555.7124352750807,-97.82734549717752,Amount is significantly lower than the category average,Medium
5610,2025-11-02 17:18:20.630063,Travel,Netflix,4449.35,UPI,2,11,2025,6,1,8.400738023752798,2612.472435275081,1.7031184482264232,7,5,3,-1,-0.0095897295899148,1,1836.8775647249195,70.31184482264231,Amount is higher than the category average; Transaction occurred on a weekend,Medium
971,2025-02-22 20:53:12.799279,Travel,Amazon,168.99,Debit Card,22,2,2025,5,1,5.135739611790679,2612.472435275081,0.0646858499703964,7,1,2,-1,-0.0094823973890724,1,-2443.482435275081,-93.53141500296037,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4459,2025-08-31 23:38:49.792979,Shopping,Uber,4926.37,UPI,31,8,2025,6,1,8.50256065613192,2582.691050488599,1.9074561779536188,5,8,3,-1,-0.0094329739678831,1,2343.678949511401,90.74561779536188,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
8392,2026-04-03 08:31:32.349234,Bills,Flipkart,14732.9,UPI,3,4,2026,4,0,9.597906240196515,2588.439496459481,5.691807755271836,0,2,3,-1,-0.0094130234601138,1,12144.460503540518,469.1807755271836,Amount is significantly higher than the category average; Transaction amount is unusually high,High
6245,2025-12-07 07:58:07.668766,Travel,Zomato,3995.28,Cash,7,12,2025,6,1,8.293119207383722,2612.472435275081,1.5293099157922083,7,9,0,-1,-0.0093389193656305,1,1382.8075647249193,52.930991579220866,Amount is higher than the category average; Transaction occurred on a weekend,Medium
4189,2025-08-17 06:27:06.642664,Travel,Swiggy,198.79,Cash,17,8,2025,6,1,5.297266814911858,2612.472435275081,0.0760926688893727,7,7,0,-1,-0.0092827959182845,1,-2413.682435275081,-92.39073311106273,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4442,2025-08-31 01:24:32.187218,Bills,Flipkart,4884.47,Credit Card,31,8,2025,6,1,8.494020772745342,2588.439496459481,1.8870327108982363,0,2,1,-1,-0.0092754932778744,1,2296.0305035405195,88.70327108982366,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
9711,2026-06-14 05:57:00.702070,Education,Netflix,76.25,Debit Card,14,6,2026,6,1,4.347046915777855,2582.3797758206565,0.0295270280204113,1,5,2,-1,-0.0092034373388991,1,-2506.1297758206565,-97.04729719795887,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7128,2026-01-24 11:02:53.897389,Transport,Myntra,127.81,Cash,24,1,2026,5,1,4.858338450407997,2469.707294213529,0.0517510719992835,6,4,0,-1,-0.0091798645156935,1,-2341.897294213529,-94.82489280007165,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5012,2025-10-01 03:02:36.615661,Travel,Myntra,227.52,Cash,1,10,2025,2,0,5.431623733856262,2612.472435275081,0.0870899141089093,7,4,0,-1,-0.0090807026696381,1,-2384.952435275081,-91.29100858910907,Amount is significantly lower than the category average,Medium
3562,2025-07-14 02:15:13.771377,Travel,Zomato,234.64,UPI,14,7,2025,0,0,5.462305216653487,2612.472435275081,0.0898153017163963,7,9,3,-1,-0.0086816884418065,1,-2377.832435275081,-91.01846982836037,Amount is significantly lower than the category average,Medium
574,2025-02-01 05:33:32.241224,Transport,Zomato,4848.01,Credit Card,1,2,2025,5,1,8.486529839384108,2469.707294213529,1.9629897078729868,6,9,1,-1,-0.0085913624840692,1,2378.302705786471,96.29897078729867,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
6783,2026-01-05 15:44:35.427542,Travel,Airtel,456.03,UPI,5,1,2026,0,0,6.124749034253855,2612.472435275081,0.17455877958459,7,0,3,-1,-0.0084875365589647,1,-2156.442435275081,-82.544122041541,Amount is significantly lower than the category average,Medium
596,2025-02-02 10:20:16.201620,Entertainment,Zomato,310.65,Credit Card,2,2,2025,6,1,5.741880763254859,2666.7235731225296,0.1164912640856332,2,9,1,-1,-0.0084465291577564,1,-2356.0735731225295,-88.35087359143668,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7133,2026-01-24 17:35:20.252025,Travel,Airtel,4741.87,UPI,24,1,2026,5,1,8.464397716688966,2612.472435275081,1.8150890076284008,7,0,3,-1,-0.0084187885060152,1,2129.397564724919,81.50890076284016,Amount is higher than the category average; Transaction occurred on a weekend,Medium
2378,2025-05-10 13:25:36.993699,Travel,Uber,130.92,Cash,10,5,2025,5,1,4.882195678251343,2612.472435275081,0.0501134474118249,7,8,0,-1,-0.008196299454433,1,-2481.552435275081,-94.9886552588175,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6512,2025-12-21 21:14:23.006300,Travel,Flipkart,4834.0,Credit Card,21,12,2025,6,1,8.483636407887394,2612.472435275081,1.85035445148764,7,2,1,-1,-0.0081718503500535,1,2221.527564724919,85.03544514876394,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
7136,2026-01-24 21:30:48.064806,Entertainment,Airtel,259.65,Debit Card,24,1,2026,5,1,5.563178511214115,2666.7235731225296,0.0973666722029121,2,0,2,-1,-0.0081496323228753,1,-2407.0735731225295,-90.26333277970878,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6627,2025-12-28 03:40:29.162916,Shopping,Airtel,999.41,UPI,28,12,2025,6,1,6.908165194955104,2582.691050488599,0.3869645964084358,5,0,3,-1,-0.0080318852555666,1,-1583.2810504885992,-61.303540359156415,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9356,2026-05-25 21:33:49.522952,Shopping,Reliance,77.91,Cash,25,5,2026,0,0,4.368307962532944,2582.691050488599,0.0301662097699455,5,6,0,-1,-0.0080314523774386,1,-2504.7810504885992,-96.98337902300545,Amount is significantly lower than the category average,Medium
7765,2026-02-28 04:19:39.477947,Food,Myntra,72.88,Debit Card,28,2,2026,5,1,4.302442155331039,2555.6312885375496,0.028517415766069,3,4,2,-1,-0.0078957134235639,1,-2482.7512885375495,-97.1482584233931,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5663,2025-11-05 14:38:11.989198,Bills,Amazon,271.39,UPI,5,11,2025,2,0,5.607234862881972,2588.439496459481,0.1048469552296712,0,1,3,-1,-0.0077905705280079,1,-2317.049496459481,-89.51530447703287,Amount is significantly lower than the category average,Medium
8025,2026-03-14 08:26:29.918991,Education,Reliance,92.96,Cash,14,3,2026,5,1,4.542869159790712,2582.3797758206565,0.0359978036036384,1,6,0,-1,-0.0077546487869999,1,-2489.4197758206565,-96.40021963963615,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9450,2026-05-31 00:31:40.990099,Transport,Amazon,4837.68,UPI,31,5,2026,6,1,8.484397235241104,2469.707294213529,1.958807025972098,6,1,3,-1,-0.0077394837449235,1,2367.972705786471,95.8807025972098,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
1096,2025-03-01 16:24:11.665166,Transport,Myntra,150.54,UPI,1,3,2025,5,1,5.020849616503227,2469.707294213529,0.0609545918063699,6,4,3,-1,-0.007671875939662,1,-2319.167294213529,-93.904540819363,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4949,2025-09-27 16:37:52.547254,Bills,Amazon,4782.24,UPI,27,9,2025,5,1,8.47287342013417,2588.439496459481,1.847537872351756,0,1,3,-1,-0.0076445428435131,1,2193.800503540519,84.75378723517561,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
6284,2025-12-09 10:59:09.234923,Bills,Local Store,178.33,Debit Card,9,12,2025,1,0,5.189227683960333,2588.439496459481,0.0688947917244823,0,3,2,-1,-0.0074275575733302,1,-2410.109496459481,-93.11052082755177,Amount is significantly lower than the category average,Medium
6623,2025-12-27 22:26:32.079207,Transport,Uber,489.27,Debit Card,27,12,2025,5,1,6.194956259756835,2469.707294213529,0.1981084969649436,6,8,2,-1,-0.0074228101787638,1,-1980.4372942135292,-80.18915030350564,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5980,2025-11-22 21:18:50.873087,Travel,Airtel,4548.47,UPI,22,11,2025,5,1,8.422766021643781,2612.472435275081,1.741059518402562,7,0,3,-1,-0.0073461864675471,1,1935.9975647249194,74.10595184025618,Amount is higher than the category average; Transaction occurred on a weekend,Medium
7261,2026-01-31 17:01:46.930693,Bills,Reliance,651.84,Cash,31,1,2026,5,1,6.481332076282495,2588.439496459481,0.2518274044618774,0,6,0,-1,-0.007284138701575,1,-1936.5994964594806,-74.81725955381225,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5220,2025-10-12 11:08:04.968496,Travel,Local Store,431.31,Cash,12,10,2025,6,1,6.0691429234902445,2612.472435275081,0.1650964787900566,7,3,0,-1,-0.0072022108892655,1,-2181.162435275081,-83.49035212099434,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
